system:index,NDVI,type
1_1_LT05_187023_19930825_00000000000000000001,,conifer_not_disturbed
1_1_LT05_187023_19930825_00000000000000000002,,deciduous
1_1_LT05_187023_19930825_00000000000000000003,,grassland_mowed
1_1_LT05_187023_19930825_00000000000000000004,,fields_cultivated
1_1_LT05_187023_19930825_00000000000000000005,,fields_abandoned
1_1_LT05_187023_19930825_00000000000000000006,0.7201822458471762,wetlands
1_1_LT05_187023_19940508_00000000000000000000,,conifer_disturbed
1_1_LT05_187023_19940508_00000000000000000001,,conifer_not_disturbed
1_1_LT05_187023_19940508_00000000000000000002,,deciduous
1_1_LT05_187023_19940508_00000000000000000003,,grassland_mowed
1_1_LT05_187023_19940508_00000000000000000004,,fields_cultivated
1_1_LT05_187023_19940508_00000000000000000005,,fields_abandoned
1_1_LT05_187023_19940508_00000000000000000006,0.44827687956218043,wetlands
1_1_LT05_187023_19940609_00000000000000000000,,conifer_disturbed
1_1_LT05_187023_19940609_00000000000000000001,,conifer_not_disturbed
1_1_LT05_187023_19940609_00000000000000000002,,deciduous
1_1_LT05_187023_19940609_00000000000000000003,,grassland_mowed
1_1_LT05_187023_19940609_00000000000000000004,,fields_cultivated
1_1_LT05_187023_19940609_00000000000000000005,,fields_abandoned
1_1_LT05_187023_19940609_00000000000000000006,,wetlands
1_1_LT05_187023_19940711_00000000000000000000,,conifer_disturbed
1_1_LT05_187023_19940711_00000000000000000001,,conifer_not_disturbed
1_1_LT05_187023_19940711_00000000000000000002,,deciduous
1_1_LT05_187023_19940711_00000000000000000003,,grassland_mowed
1_1_LT05_187023_19940711_00000000000000000004,,fields_cultivated
1_1_LT05_187023_19940711_00000000000000000005,,fields_abandoned
1_1_LT05_187023_19940711_00000000000000000006,0.8491863384893944,wetlands
1_1_LT05_187023_19940727_00000000000000000000,,conifer_disturbed
1_1_LT05_187023_19940727_00000000000000000001,,conifer_not_disturbed
1_1_LT05_187023_19940727_00000000000000000002,,deciduous
1_1_LT05_187023_19940727_00000000000000000003,,grassland_mowed
1_1_LT05_187023_19940727_00000000000000000004,,fields_cultivated
1_1_LT05_187023_19940727_00000000000000000005,,fields_abandoned
1_1_LT05_187023_19940727_00000000000000000006,0.7740882169154939,wetlands
1_1_LT05_187023_19950425_00000000000000000000,,conifer_disturbed
1_1_LT05_187023_19950425_00000000000000000001,,conifer_not_disturbed
1_1_LT05_187023_19950425_00000000000000000002,,deciduous
1_1_LT05_187023_19950425_00000000000000000003,,grassland_mowed
1_1_LT05_187023_19950425_00000000000000000004,,fields_cultivated
1_1_LT05_187023_19950425_00000000000000000005,,fields_abandoned
1_1_LT05_187023_19950425_00000000000000000006,0.22159377058071503,wetlands
1_1_LT05_187023_19950527_00000000000000000000,,conifer_disturbed
1_1_LT05_187023_19950527_00000000000000000001,,conifer_not_disturbed
1_1_LT05_187023_19950527_00000000000000000002,,deciduous
1_1_LT05_187023_19950527_00000000000000000003,,grassland_mowed
1_1_LT05_187023_19950527_00000000000000000004,,fields_cultivated
1_1_LT05_187023_19950527_00000000000000000005,,fields_abandoned
1_1_LT05_187023_19950527_00000000000000000006,0.6250865607058758,wetlands
1_1_LT05_187023_19950628_00000000000000000000,,conifer_disturbed
1_1_LT05_187023_19950628_00000000000000000001,,conifer_not_disturbed
1_1_LT05_187023_19950628_00000000000000000002,,deciduous
1_1_LT05_187023_19950628_00000000000000000003,,grassland_mowed
1_1_LT05_187023_19950628_00000000000000000004,,fields_cultivated
1_1_LT05_187023_19950628_00000000000000000005,,fields_abandoned
1_1_LT05_187023_19950628_00000000000000000006,0.7386923965000123,wetlands
1_1_LT05_187023_19950714_00000000000000000000,,conifer_disturbed
1_1_LT05_187023_19950714_00000000000000000001,,conifer_not_disturbed
1_1_LT05_187023_19950714_00000000000000000002,,deciduous
1_1_LT05_187023_19950714_00000000000000000003,,grassland_mowed
1_1_LT05_187023_19950714_00000000000000000004,,fields_cultivated
1_1_LT05_187023_19950714_00000000000000000005,,fields_abandoned
1_1_LT05_187023_19950714_00000000000000000006,0.7156665192329372,wetlands
1_1_LT05_187023_19950730_00000000000000000000,,conifer_disturbed
1_1_LT05_187023_19950730_00000000000000000001,,conifer_not_disturbed
1_1_LT05_187023_19950730_00000000000000000002,,deciduous
1_1_LT05_187023_19950730_00000000000000000003,,grassland_mowed
1_1_LT05_187023_19950730_00000000000000000004,,fields_cultivated
1_1_LT05_187023_19950730_00000000000000000005,,fields_abandoned
1_1_LT05_187023_19950730_00000000000000000006,,wetlands
1_1_LT05_187023_19960310_00000000000000000000,,conifer_disturbed
1_1_LT05_187023_19960310_00000000000000000001,,conifer_not_disturbed
1_1_LT05_187023_19960310_00000000000000000002,,deciduous
1_1_LT05_187023_19960310_00000000000000000003,,grassland_mowed
1_1_LT05_187023_19960310_00000000000000000004,,fields_cultivated
1_1_LT05_187023_19960310_00000000000000000005,,fields_abandoned
1_1_LT05_187023_19960310_00000000000000000006,,wetlands
1_1_LT05_187023_19960411_00000000000000000000,,conifer_disturbed
1_1_LT05_187023_19960411_00000000000000000001,,conifer_not_disturbed
1_1_LT05_187023_19960411_00000000000000000002,,deciduous
1_1_LT05_187023_19960411_00000000000000000003,,grassland_mowed
1_1_LT05_187023_19960411_00000000000000000004,,fields_cultivated
1_1_LT05_187023_19960411_00000000000000000005,,fields_abandoned
1_1_LT05_187023_19960411_00000000000000000006,0.10682257020092918,wetlands
1_1_LT05_187023_19960513_00000000000000000000,,conifer_disturbed
1_1_LT05_187023_19960513_00000000000000000001,,conifer_not_disturbed
1_1_LT05_187023_19960513_00000000000000000002,,deciduous
1_1_LT05_187023_19960513_00000000000000000003,,grassland_mowed
1_1_LT05_187023_19960513_00000000000000000004,,fields_cultivated
1_1_LT05_187023_19960513_00000000000000000005,,fields_abandoned
1_1_LT05_187023_19960513_00000000000000000006,0.33174393127703244,wetlands
1_1_LT05_187023_19960801_00000000000000000000,,conifer_disturbed
1_1_LT05_187023_19960801_00000000000000000001,,conifer_not_disturbed
1_1_LT05_187023_19960801_00000000000000000002,,deciduous
1_1_LT05_187023_19960801_00000000000000000003,,grassland_mowed
1_1_LT05_187023_19960801_00000000000000000004,,fields_cultivated
1_1_LT05_187023_19960801_00000000000000000005,,fields_abandoned
1_1_LT05_187023_19960801_00000000000000000006,,wetlands
1_1_LT05_187023_19960902_00000000000000000000,,conifer_disturbed
1_1_LT05_187023_19960902_00000000000000000001,,conifer_not_disturbed
1_1_LT05_187023_19960902_00000000000000000002,,deciduous
1_1_LT05_187023_19960902_00000000000000000003,,grassland_mowed
1_1_LT05_187023_19960902_00000000000000000004,,fields_cultivated
1_1_LT05_187023_19960902_00000000000000000005,,fields_abandoned
1_1_LT05_187023_19960902_00000000000000000006,0.7288695476817264,wetlands
1_1_LT05_187023_19961004_00000000000000000000,,conifer_disturbed
1_1_LT05_187023_19961004_00000000000000000001,,conifer_not_disturbed
1_1_LT05_187023_19961004_00000000000000000002,,deciduous
1_1_LT05_187023_19961004_00000000000000000003,,grassland_mowed
1_1_LT05_187023_19961004_00000000000000000004,,fields_cultivated
1_1_LT05_187023_19961004_00000000000000000005,,fields_abandoned
1_1_LT05_187023_19961004_00000000000000000006,0.4990729252024826,wetlands
1_1_LT05_187023_19961105_00000000000000000000,,conifer_disturbed
1_1_LT05_187023_19961105_00000000000000000001,,conifer_not_disturbed
1_1_LT05_187023_19961105_00000000000000000002,,deciduous
1_1_LT05_187023_19961105_00000000000000000003,,grassland_mowed
1_1_LT05_187023_19961105_00000000000000000004,,fields_cultivated
1_1_LT05_187023_19961105_00000000000000000005,,fields_abandoned
1_1_LT05_187023_19961105_00000000000000000006,0.258444909300535,wetlands
1_1_LT05_187023_19970516_00000000000000000000,,conifer_disturbed
1_1_LT05_187023_19970516_00000000000000000001,,conifer_not_disturbed
1_1_LT05_187023_19970516_00000000000000000002,,deciduous
1_1_LT05_187023_19970516_00000000000000000003,,grassland_mowed
1_1_LT05_187023_19970516_00000000000000000004,,fields_cultivated
1_1_LT05_187023_19970516_00000000000000000005,,fields_abandoned
1_1_LT05_187023_19970516_00000000000000000006,0.3999453345328211,wetlands
1_1_LT05_187023_19970703_00000000000000000000,,conifer_disturbed
1_1_LT05_187023_19970703_00000000000000000001,,conifer_not_disturbed
1_1_LT05_187023_19970703_00000000000000000002,,deciduous
1_1_LT05_187023_19970703_00000000000000000003,,grassland_mowed
1_1_LT05_187023_19970703_00000000000000000004,,fields_cultivated
1_1_LT05_187023_19970703_00000000000000000005,,fields_abandoned
1_1_LT05_187023_19970703_00000000000000000006,0.740982952182919,wetlands
1_1_LT05_187023_19970820_00000000000000000000,,conifer_disturbed
1_1_LT05_187023_19970820_00000000000000000001,,conifer_not_disturbed
1_1_LT05_187023_19970820_00000000000000000002,,deciduous
1_1_LT05_187023_19970820_00000000000000000003,,grassland_mowed
1_1_LT05_187023_19970820_00000000000000000004,,fields_cultivated
1_1_LT05_187023_19970820_00000000000000000005,,fields_abandoned
1_1_LT05_187023_19970820_00000000000000000006,0.7944595853106281,wetlands
1_1_LT05_187023_19970905_00000000000000000000,,conifer_disturbed
1_1_LT05_187023_19970905_00000000000000000001,,conifer_not_disturbed
1_1_LT05_187023_19970905_00000000000000000002,,deciduous
1_1_LT05_187023_19970905_00000000000000000003,,grassland_mowed
1_1_LT05_187023_19970905_00000000000000000004,,fields_cultivated
1_1_LT05_187023_19970905_00000000000000000005,,fields_abandoned
1_1_LT05_187023_19970905_00000000000000000006,,wetlands
1_1_LT05_187023_19980316_00000000000000000000,,conifer_disturbed
1_1_LT05_187023_19980316_00000000000000000001,,conifer_not_disturbed
1_1_LT05_187023_19980316_00000000000000000002,,deciduous
1_1_LT05_187023_19980316_00000000000000000003,,grassland_mowed
1_1_LT05_187023_19980316_00000000000000000004,,fields_cultivated
1_1_LT05_187023_19980316_00000000000000000005,,fields_abandoned
1_1_LT05_187023_19980316_00000000000000000006,,wetlands
1_1_LT05_187023_19980503_00000000000000000000,,conifer_disturbed
1_1_LT05_187023_19980503_00000000000000000001,,conifer_not_disturbed
1_1_LT05_187023_19980503_00000000000000000002,,deciduous
1_1_LT05_187023_19980503_00000000000000000003,,grassland_mowed
1_1_LT05_187023_19980503_00000000000000000004,,fields_cultivated
1_1_LT05_187023_19980503_00000000000000000005,,fields_abandoned
1_1_LT05_187023_19980503_00000000000000000006,0.375702397699697,wetlands
1_1_LT05_187023_19980722_00000000000000000000,,conifer_disturbed
1_1_LT05_187023_19980722_00000000000000000001,,conifer_not_disturbed
1_1_LT05_187023_19980722_00000000000000000002,,deciduous
1_1_LT05_187023_19980722_00000000000000000003,,grassland_mowed
1_1_LT05_187023_19980722_00000000000000000004,,fields_cultivated
1_1_LT05_187023_19980722_00000000000000000005,,fields_abandoned
1_1_LT05_187023_19980722_00000000000000000006,0.8277771393169955,wetlands
1_1_LT05_187023_19980908_00000000000000000000,,conifer_disturbed
1_1_LT05_187023_19980908_00000000000000000001,,conifer_not_disturbed
1_1_LT05_187023_19980908_00000000000000000002,,deciduous
1_1_LT05_187023_19980908_00000000000000000003,,grassland_mowed
1_1_LT05_187023_19980908_00000000000000000004,,fields_cultivated
1_1_LT05_187023_19980908_00000000000000000005,,fields_abandoned
1_1_LT05_187023_19980908_00000000000000000006,0.7247117841948489,wetlands
1_1_LT05_187023_19980924_00000000000000000000,,conifer_disturbed
1_1_LT05_187023_19980924_00000000000000000001,,conifer_not_disturbed
1_1_LT05_187023_19980924_00000000000000000002,,deciduous
1_1_LT05_187023_19980924_00000000000000000003,,grassland_mowed
1_1_LT05_187023_19980924_00000000000000000004,,fields_cultivated
1_1_LT05_187023_19980924_00000000000000000005,,fields_abandoned
1_1_LT05_187023_19980924_00000000000000000006,0.7180201518226011,wetlands
1_1_LT05_187023_19981026_00000000000000000000,,conifer_disturbed
1_1_LT05_187023_19981026_00000000000000000001,,conifer_not_disturbed
1_1_LT05_187023_19981026_00000000000000000002,,deciduous
1_1_LT05_187023_19981026_00000000000000000003,,grassland_mowed
1_1_LT05_187023_19981026_00000000000000000004,,fields_cultivated
1_1_LT05_187023_19981026_00000000000000000005,,fields_abandoned
1_1_LT05_187023_19981026_00000000000000000006,0.36513404283086537,wetlands
1_1_LT05_187023_19990319_00000000000000000000,,conifer_disturbed
1_1_LT05_187023_19990319_00000000000000000001,,conifer_not_disturbed
1_1_LT05_187023_19990319_00000000000000000002,,deciduous
1_1_LT05_187023_19990319_00000000000000000003,,grassland_mowed
1_1_LT05_187023_19990319_00000000000000000004,,fields_cultivated
1_1_LT05_187023_19990319_00000000000000000005,,fields_abandoned
1_1_LT05_187023_19990319_00000000000000000006,0.1817067312738305,wetlands
1_1_LT05_187023_19990404_00000000000000000000,,conifer_disturbed
1_1_LT05_187023_19990404_00000000000000000001,,conifer_not_disturbed
1_1_LT05_187023_19990404_00000000000000000002,,deciduous
1_1_LT05_187023_19990404_00000000000000000003,,grassland_mowed
1_1_LT05_187023_19990404_00000000000000000004,,fields_cultivated
1_1_LT05_187023_19990404_00000000000000000005,,fields_abandoned
1_1_LT05_187023_19990404_00000000000000000006,,wetlands
1_1_LT05_187023_19990506_00000000000000000000,,conifer_disturbed
1_1_LT05_187023_19990506_00000000000000000001,,conifer_not_disturbed
1_1_LT05_187023_19990506_00000000000000000002,,deciduous
1_1_LT05_187023_19990506_00000000000000000003,,grassland_mowed
1_1_LT05_187023_19990506_00000000000000000004,,fields_cultivated
1_1_LT05_187023_19990506_00000000000000000005,,fields_abandoned
1_1_LT05_187023_19990506_00000000000000000006,0.3199760364198942,wetlands
1_1_LT05_187023_19990522_00000000000000000000,,conifer_disturbed
1_1_LT05_187023_19990522_00000000000000000001,,conifer_not_disturbed
1_1_LT05_187023_19990522_00000000000000000002,,deciduous
1_1_LT05_187023_19990522_00000000000000000003,,grassland_mowed
1_1_LT05_187023_19990522_00000000000000000004,,fields_cultivated
1_1_LT05_187023_19990522_00000000000000000005,,fields_abandoned
1_1_LT05_187023_19990522_00000000000000000006,0.5993964823350149,wetlands
1_1_LT05_187023_19990607_00000000000000000000,,conifer_disturbed
1_1_LT05_187023_19990607_00000000000000000001,,conifer_not_disturbed
1_1_LT05_187023_19990607_00000000000000000002,,deciduous
1_1_LT05_187023_19990607_00000000000000000003,,grassland_mowed
1_1_LT05_187023_19990607_00000000000000000004,,fields_cultivated
1_1_LT05_187023_19990607_00000000000000000005,,fields_abandoned
1_1_LT05_187023_19990607_00000000000000000006,0.692529476198972,wetlands
1_1_LT05_187023_19990725_00000000000000000000,,conifer_disturbed
1_1_LT05_187023_19990725_00000000000000000001,,conifer_not_disturbed
1_1_LT05_187023_19990725_00000000000000000002,,deciduous
1_1_LT05_187023_19990725_00000000000000000003,,grassland_mowed
1_1_LT05_187023_19990725_00000000000000000004,,fields_cultivated
1_1_LT05_187023_19990725_00000000000000000005,,fields_abandoned
1_1_LT05_187023_19990725_00000000000000000006,0.777777069188758,wetlands
1_1_LT05_187023_19990810_00000000000000000000,,conifer_disturbed
1_1_LT05_187023_19990810_00000000000000000001,,conifer_not_disturbed
1_1_LT05_187023_19990810_00000000000000000002,,deciduous
1_1_LT05_187023_19990810_00000000000000000003,,grassland_mowed
1_1_LT05_187023_19990810_00000000000000000004,,fields_cultivated
1_1_LT05_187023_19990810_00000000000000000005,,fields_abandoned
1_1_LT05_187023_19990810_00000000000000000006,0.7013771606027334,wetlands
1_1_LT05_187023_19990826_00000000000000000000,,conifer_disturbed
1_1_LT05_187023_19990826_00000000000000000001,,conifer_not_disturbed
1_1_LT05_187023_19990826_00000000000000000002,,deciduous
1_1_LT05_187023_19990826_00000000000000000003,,grassland_mowed
1_1_LT05_187023_19990826_00000000000000000004,,fields_cultivated
1_1_LT05_187023_19990826_00000000000000000005,,fields_abandoned
1_1_LT05_187023_19990826_00000000000000000006,0.7566923648251674,wetlands
1_1_LT05_187023_19990911_00000000000000000000,,conifer_disturbed
1_1_LT05_187023_19990911_00000000000000000001,,conifer_not_disturbed
1_1_LT05_187023_19990911_00000000000000000002,,deciduous
1_1_LT05_187023_19990911_00000000000000000003,,grassland_mowed
1_1_LT05_187023_19990911_00000000000000000004,,fields_cultivated
1_1_LT05_187023_19990911_00000000000000000005,,fields_abandoned
1_1_LT05_187023_19990911_00000000000000000006,,wetlands
1_1_LT05_187023_20000524_00000000000000000000,,conifer_disturbed
1_1_LT05_187023_20000524_00000000000000000001,,conifer_not_disturbed
1_1_LT05_187023_20000524_00000000000000000002,,deciduous
1_1_LT05_187023_20000524_00000000000000000003,,grassland_mowed
1_1_LT05_187023_20000524_00000000000000000004,,fields_cultivated
1_1_LT05_187023_20000524_00000000000000000005,,fields_abandoned
1_1_LT05_187023_20000524_00000000000000000006,0.652409856735821,wetlands
1_1_LT05_187023_20000711_00000000000000000000,,conifer_disturbed
1_1_LT05_187023_20000711_00000000000000000001,,conifer_not_disturbed
1_1_LT05_187023_20000711_00000000000000000002,,deciduous
1_1_LT05_187023_20000711_00000000000000000003,,grassland_mowed
1_1_LT05_187023_20000711_00000000000000000004,,fields_cultivated
1_1_LT05_187023_20000711_00000000000000000005,,fields_abandoned
1_1_LT05_187023_20000711_00000000000000000006,0.8050267710114158,wetlands
1_1_LT05_187023_20000828_00000000000000000000,,conifer_disturbed
1_1_LT05_187023_20000828_00000000000000000001,,conifer_not_disturbed
